billing_account_id,project_id,project_name,service_description,sku_description,usage_start_time,usage_end_time,cost,currency,usage_amount,usage_unit,labels
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,671158.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2025-10-28-rc0;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,9.0E-6,EUR,22973.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.1E-5,EUR,55030.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from Belgium to Apac(Excluding Korea and Indonesia),2026-03-01 00:00:00,2026-03-01 01:00:00,5.7E-5,EUR,614674.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,7451.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.12E-4,EUR,1.4411651E7,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret version replica storage,2026-03-01 00:00:00,2026-03-01 01:00:00,3.6E-4,EUR,17305.0,seconds,goog-terraform-provisioned:true
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.6E-5,EUR,66806.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Duet AI,Gemini Code Assist monthly subscription,2026-03-01 00:00:00,2026-03-01 01:00:00,0.028357,EUR,3600.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,12720.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2620.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Snapshot in European Union,2026-03-01 00:00:00,2026-03-01 01:00:00,6.1E-4,EUR,2.5284249002688E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.3E-5,EUR,33697.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 database storage (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,8.7E-5,EUR,1.459410826457E12,byte-seconds,goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,0.006576,EUR,1.858110226432E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret version replica storage,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001222,EUR,58837.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to Africa,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,9408.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Telemetry,2026-03-01 00:00:00,2026-03-01 01:00:00,1.3E-4,EUR,679349.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Requests,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,10.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.9E-5,EUR,73249.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2360.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,7.5E-5,EUR,192307.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,8.0E-6,EUR,20565.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2294.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,4.4E-5,EUR,5658594.0,bytes,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,2.98500227072E11,byte-seconds,goog-composer-environment:REDACTED;goog-composer-environment-uuid:REDACTED;goog-composer-location:europe-west1;goog-composer-version:REDACTED;goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.00466,EUR,1.1975252E7,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.19E-4,EUR,1333637.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,5269.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in Americas for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.026478,EUR,3168.0,seconds,
000000-000000-000000,proj-anon,proj-anon,BigQuery,Analysis (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,2.87E-4,EUR,5.0331648E7,bytes,data_source_id:REDACTED;dts_config_id:REDACTED;dts_run_id:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Metadata storage,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,5.83008256E8,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,9.6E-5,EUR,7.432440905728E12,byte-seconds,goog-composer-environment:REDACTED;goog-composer-environment-uuid:REDACTED;goog-composer-location:europe-west1;goog-composer-version:REDACTED;goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Ram running in Americas for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.026279,EUR,2.4308953065156E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret version replica storage,2026-03-01 00:00:00,2026-03-01 01:00:00,1.5E-5,EUR,695.0,seconds,goog-terraform-provisioned:true
000000-000000-000000,proj-anon,proj-anon,BigQuery,Analysis (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.002523,EUR,4.42499072E8,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001308,EUR,3365659.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - RAM in Americas,2026-03-01 00:00:00,2026-03-01 01:00:00,0.045342,EUR,2.99573968896E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,1.6189228398E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:qa;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,9.57E-4,EUR,7.432440905728E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.041347,EUR,5.9459527245824E13,byte-seconds,container-vm:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,4.15E-4,EUR,5.97000454144E11,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,2.4E-5,EUR,3061144.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.5E-5,EUR,39309.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,1.7201379953E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,140506.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2025-10-28-rc0;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,3.6E-5,EUR,189238.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - RAM in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.021939,EUR,1.4495514624E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,7.5E-5,EUR,2.931614574103E12,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Hyperdisk Balanced Capacity in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001004,EUR,3.716220452864E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,6.0E-6,EUR,3.71692743168E11,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from Milan to Americas,2026-03-01 00:00:00,2026-03-01 01:00:00,3.8E-5,EUR,409924.0,bytes,env:bastion
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,8.3E-5,EUR,214810.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in Americas for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.032295,EUR,3864.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.041347,EUR,5.9459527245824E13,byte-seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,N1 Predefined Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001122,EUR,139.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,181817.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,8.87E-4,EUR,5.5139616690304E13,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,External IP Charge on a Standard VM,2026-03-01 00:00:00,2026-03-01 01:00:00,1.62E-4,EUR,139.0,seconds,goog-ec-src:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002556,EUR,459.0,seconds,container-vm:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.2278157427E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in EMEA for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.07321,EUR,7508.0,seconds,resource-type:vertexai-endpoint;team:ml
000000-000000-000000,proj-anon,proj-anon,Notebooks,Workbench Instances CPU for GCE usage - E2 Instance Cores in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.003716,EUR,556.0,seconds,consumer-project-id:REDACTED;consumer-project-number:REDACTED;goog-caip-notebook:REDACTED;notebooks-product:REDACTED;resource-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2256.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,External IP Charge on a Standard VM,2026-03-01 00:00:00,2026-03-01 01:00:00,1.61E-4,EUR,139.0,seconds,goog-ec-src:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,8.3E-4,EUR,1.194000908288E12,byte-seconds,goog-ec-src:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,6.3E-5,EUR,160744.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.3E-5,EUR,58242.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Requests,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,3.0,requests,env:qa;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,7.8E-5,EUR,3.035318992351E12,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Ram running in EMEA for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.037024,EUR,2.8538698386715E13,byte-seconds,resource-type:vertexai-endpoint;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Requests,2026-03-01 00:00:00,2026-03-01 01:00:00,5.84E-4,EUR,1748.0,requests,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,8.19E-4,EUR,5.0907371215872E13,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.1631161969E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:qa;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.0450317579E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:dev;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.03E-4,EUR,4.002376970374E12,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Licensing Fee for Red Hat Enterprise Linux 8 on VM with up to 8 VCPU,2026-03-01 00:00:00,2026-03-01 01:00:00,0.046283,EUR,13844.0,seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,121864.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2025-10-28-rc0;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,1.3E-5,EUR,64.0,bytes,goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001431,EUR,6953.0,bytes,goog-agent-metric-class:REDACTED;goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.001719,EUR,112200.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2025-10-28-rc0;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.3E-5,EUR,32733.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,0.2,seconds,resource-name:REDACTED;resource-type:cloudrun-service;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.3E-5,EUR,32424.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.7E-5,EUR,68450.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.00371,EUR,9533926.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.2290964747E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:shared;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.318216572E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:qa;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-5,EUR,27985.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Jobs CPU in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.041523,EUR,2759.999999,seconds,resource-name:REDACTED;resource-type:cloudrun-job;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.8240094687E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.99E-4,EUR,766880.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,N1 Predefined Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.055882,EUR,6922.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002535,EUR,12328.0,bytes,goog-agent-metric-class:REDACTED;goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,0.018951,EUR,5.89008124181783E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in Americas for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.050465,EUR,6038.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,3.3929614758E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:shared;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Telemetry,2026-03-01 00:00:00,2026-03-01 01:00:00,7.23E-4,EUR,3717822.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,12950.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001548,EUR,278.0,seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,7.0E-5,EUR,4.363319137408E12,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to Australia,2026-03-01 00:00:00,2026-03-01 01:00:00,2.4E-5,EUR,163988.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Ram running in EMEA for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.009383,EUR,7.2331940411E12,byte-seconds,resource-type:vertexai-endpoint;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.7E-5,EUR,120411.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,8.86E-4,EUR,5.5057671950016E13,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
